2092,1656;2216,1672;2352,1692;2480,1708;2616,1732;2744,1744;2880,1764;3016,1780;3152,1808;2068,1776;2200,1796;2332,1812;2472,1832;2604,1848;2740,1872;2876,1892;3020,1912;3144,1924;2048,1912;2172,1916;2312,1940;2456,1960;2596,1980;2732,2004;2864,2024;3012,2044;3144,2064;2020,2044;2168,2064;2300,2080;2440,2100;2580,2116;2720,2140;2860,2164;3004,2176;3144,2200;1996,2176;2140,2196;2280,2220;2420,2236;2568,2256;2720,2284;2856,2304;2996,2320;3152,2344;1968,2312;2128,2340;2272,2356;2416,2392;2548,2408;2696,2432;2848,2456;3004,2476;3144,2500;
1664,1384;1796,1404;1920,1412;2048,1424;2168,1436;2296,1448;2420,1460;2556,1472;2680,1488;1640,1500;1776,1520;1904,1532;2036,1544;2160,1556;2292,1564;2416,1576;2556,1592;2692,1600;1636,1620;1748,1636;1888,1644;2028,1664;2156,1676;2292,1688;2416,1704;2544,1716;2680,1732;1604,1748;1740,1764;1864,1772;2000,1784;2124,1800;2272,1812;2400,1824;2536,1844;2680,1852;1588,1876;1728,1892;1844,1904;1992,1920;2124,1936;2260,1944;2396,1964;2536,1980;2676,1992;1560,2008;1692,2016;1832,2032;1972,2056;2108,2068;2248,2084;2392,2100;2532,2108;2668,2128;
1688,1420;1808,1416;1920,1432;2044,1432;2160,1436;2268,1440;2400,1452;2516,1456;2636,1460;1664,1520;1792,1532;1904,1536;2028,1548;2156,1544;2268,1556;2396,1564;2516,1572;2636,1576;1656,1640;1780,1640;1904,1652;2024,1660;2148,1664;2264,1668;2388,1676;2516,1684;2636,1688;1644,1744;1772,1760;1900,1768;2024,1772;2132,1776;2260,1780;2388,1792;2512,1800;2648,1804;1632,1876;1748,1876;1880,1888;2004,1896;2132,1904;2256,1904;2384,1912;2512,1924;2644,1920;1620,1992;1736,2004;1872,2012;2000,2024;2128,2032;2252,2032;2392,2040;2512,2048;2648,2048;
1648,1460;1764,1460;1868,1460;1980,1468;2100,1464;2208,1464;2324,1476;2440,1480;2560,1480;1636,1564;1756,1564;1868,1576;1988,1576;2100,1572;2212,1576;2332,1576;2444,1580;2556,1580;1624,1672;1752,1672;1860,1672;1976,1684;2092,1684;2212,1684;2324,1692;2444,1692;2556,1692;1620,1776;1740,1784;1852,1784;1972,1792;2088,1792;2208,1796;2328,1796;2452,1804;2568,1804;1608,1896;1724,1896;1856,1904;1968,1904;2084,1908;2204,1916;2332,1916;2444,1916;2568,1924;1600,2016;1716,2016;1844,2020;1964,2020;2084,2028;2212,2028;2328,2032;2452,2032;2572,2040;
2156,1856;2284,1848;2424,1856;2564,1852;2696,1844;2836,1840;2980,1836;3112,1832;3240,1836;2160,1996;2304,1992;2432,1984;2580,1988;2716,1976;2860,1980;2992,1976;3128,1968;3268,1968;2164,2136;2308,2136;2448,2128;2596,2124;2732,2124;2880,2124;3024,2124;3160,2120;3300,2104;2172,2284;2324,2284;2460,2276;2604,2272;2760,2272;2896,2260;3044,2260;3180,2252;3332,2252;2184,2440;2328,2420;2476,2428;2620,2420;2768,2420;2924,2408;3056,2408;3208,2412;3352,2396;2188,2584;2344,2580;2496,2592;2640,2576;2792,2576;2940,2572;3088,2556;3240,2560;3392,2548;
796,768;936,768;1072,772;1212,768;1348,764;1480,772;1616,772;1752,772;1896,764;800,900;940,904;1076,904;1204,908;1348,908;1484,904;1620,912;1744,912;1896,908;800,1036;932,1040;1080,1040;1208,1040;1336,1040;1488,1048;1616,1048;1752,1040;1888,1040;804,1180;932,1180;1068,1180;1212,1184;1348,1180;1484,1180;1624,1180;1752,1180;1884,1180;808,1308;940,1316;1080,1316;1216,1308;1348,1316;1484,1320;1620,1312;1752,1316;1888,1316;816,1448;940,1444;1080,1452;1208,1448;1348,1448;1484,1448;1612,1448;1752,1456;1884,1448;
932,1288;1076,1300;1220,1316;1372,1332;1520,1340;1664,1356;1812,1376;1952,1384;2100,1400;928,1436;1056,1448;1212,1460;1348,1476;1500,1488;1648,1504;1796,1516;1936,1532;2080,1544;908,1572;1052,1592;1208,1608;1340,1620;1488,1636;1632,1648;1780,1668;1924,1676;2080,1688;896,1724;1036,1736;1188,1748;1336,1768;1468,1780;1624,1796;1772,1812;1912,1824;2056,1840;888,1872;1032,1884;1172,1896;1320,1900;1460,1924;1608,1936;1760,1956;1900,1972;2048,1988;876,2012;1024,2028;1160,2044;1308,2056;1452,2076;1596,2088;1744,2100;1884,2116;2028,2128;
800,1048;964,1048;1116,1048;1280,1048;1444,1040;1600,1040;1760,1040;1916,1028;2084,1032;780,1196;936,1188;1108,1188;1260,1188;1436,1184;1588,1188;1760,1184;1916,1180;2088,1180;756,1340;912,1336;1084,1336;1244,1336;1424,1340;1580,1332;1748,1332;1920,1332;2088,1332;732,1500;896,1488;1064,1500;1240,1492;1404,1492;1580,1492;1752,1488;1924,1484;2088,1488;700,1656;868,1664;1044,1656;1220,1660;1392,1648;1568,1652;1748,1648;1920,1652;2092,1644;660,1828;848,1828;1020,1832;1204,1824;1380,1820;1556,1824;1732,1824;1916,1816;2096,1820;
1396,864;1540,864;1692,860;1832,860;1988,856;2124,860;2284,856;2428,856;2580,860;1384,984;1532,984;1680,988;1832,988;1980,984;2136,988;2288,988;2436,980;2588,984;1376,1120;1524,1116;1676,1120;1828,1112;1980,1112;2132,1120;2288,1120;2436,1112;2596,1116;1352,1252;1516,1248;1672,1252;1824,1252;1976,1248;2128,1256;2292,1252;2440,1256;2604,1252;1344,1392;1496,1392;1656,1396;1816,1396;1972,1396;2136,1396;2296,1392;2452,1396;2616,1392;1328,1540;1492,1544;1648,1540;1812,1540;1976,1540;2140,1540;2300,1548;2460,1548;2628,1540;
1564,824;1672,808;1784,796;1896,792;2004,776;2116,760;2220,752;2328,744;2444,728;1576,924;1684,912;1800,904;1908,892;2016,884;2120,872;2236,864;2336,848;2448,836;1588,1032;1696,1020;1808,1012;1920,1004;2020,992;2136,980;2236,972;2356,956;2460,944;1600,1144;1708,1136;1820,1116;1920,1112;2032,1100;2140,1092;2260,1076;2356,1068;2476,1056;1608,1256;1716,1240;1828,1232;1940,1228;2048,1208;2160,1200;2272,1180;2380,1180;2484,1168;1616,1364;1732,1348;1832,1340;1940,1328;2060,1320;2164,1304;2276,1300;2384,1280;2500,1280;
996,984;1104,988;1220,980;1332,980;1448,972;1556,972;1676,972;1784,968;1888,964;1000,1100;1104,1096;1216,1092;1332,1092;1456,1092;1556,1084;1672,1080;1788,1076;1908,1076;996,1212;1112,1216;1224,1204;1340,1204;1452,1208;1568,1200;1676,1196;1792,1188;1908,1184;1000,1324;1108,1324;1224,1320;1344,1316;1456,1320;1568,1312;1680,1312;1792,1308;1908,1300;996,1444;1120,1440;1228,1432;1344,1432;1460,1428;1572,1424;1680,1420;1804,1420;1912,1420;1004,1552;1120,1556;1232,1552;1352,1544;1464,1544;1568,1552;1688,1536;1792,1536;1916,1528;
1012,1268;1120,1272;1232,1268;1348,1264;1452,1260;1572,1264;1676,1244;1780,1252;1900,1240;1012,1384;1120,1380;1240,1380;1344,1372;1460,1376;1572,1376;1672,1360;1792,1360;1900,1356;1012,1492;1128,1484;1244,1488;1348,1484;1464,1484;1560,1472;1680,1476;1792,1472;1904,1476;1024,1608;1128,1608;1244,1600;1352,1596;1456,1588;1576,1580;1684,1588;1792,1588;1900,1576;1024,1720;1132,1712;1248,1708;1360,1708;1460,1696;1576,1704;1688,1700;1800,1696;1908,1684;1024,1824;1136,1828;1252,1816;1356,1820;1460,1812;1576,1812;1688,1800;1800,1808;1916,1804;
984,1480;1100,1480;1196,1472;1304,1464;1412,1464;1520,1464;1636,1456;1744,1452;1840,1456;984,1592;1092,1588;1200,1580;1316,1580;1420,1572;1524,1572;1636,1568;1744,1564;1852,1564;988,1700;1104,1692;1208,1692;1316,1688;1428,1688;1528,1684;1640,1680;1752,1680;1852,1660;992,1808;1104,1800;1212,1804;1316,1796;1420,1792;1528,1792;1640,1792;1740,1784;1852,1772;992,1912;1108,1908;1204,1908;1320,1908;1420,1896;1536,1896;1644,1896;1756,1888;1860,1888;992,2028;1116,2020;1212,2008;1320,2008;1428,2012;1540,2012;1644,2008;1752,2004;1864,2004;
1000,1480;1108,1484;1212,1472;1320,1472;1432,1472;1536,1460;1644,1460;1748,1452;1864,1456;996,1588;1108,1588;1216,1584;1324,1576;1432,1576;1540,1568;1656,1572;1760,1564;1864,1564;1000,1700;1108,1692;1220,1684;1324,1684;1428,1688;1544,1680;1652,1684;1752,1676;1852,1668;1004,1812;1116,1808;1228,1804;1324,1796;1432,1796;1544,1796;1652,1788;1756,1784;1864,1784;1004,1908;1116,1912;1220,1912;1328,1912;1436,1904;1544,1892;1656,1896;1756,1888;1872,1884;1004,2024;1120,2012;1228,2016;1336,2012;1436,2012;1548,2012;1656,2008;1768,2008;1872,2000;
